act,scene,num,character,line
1,6,465,LADY MACBETH,"Have theirs, themselves, and what is theirs, in compt,"
1,6,466,LADY MACBETH,"To make their audit at your Highness’ pleasure,"
1,6,467,LADY MACBETH,"Still to return your own."
1,6,468,DUNCAN,"Give me your hand;"
1,6,469,DUNCAN,"Conduct me to mine host: we love him highly,"
1,6,470,DUNCAN,"And shall continue our graces towards him."
1,6,471,DUNCAN,"By your leave, hostess."
1,6,472,STAGE DIRECTION," [_Exeunt._]"
1,7,473,SCENE SETTING,"SCENE VII. The same. A Lobby in the Castle."
1,7,474,STAGE DIRECTION," Hautboys and torches. Enter, and pass over, a Sewer and divers"
1,7,475,STAGE DIRECTION," Servants with dishes and service. Then enter Macbeth."
1,7,476,MACBETH,"If it were done when ’tis done, then ’twere well"
1,7,477,MACBETH,"It were done quickly. If th’ assassination"
1,7,478,MACBETH,"Could trammel up the consequence, and catch"
1,7,479,MACBETH,"With his surcease success; that but this blow"
1,7,480,MACBETH,"Might be the be-all and the end-all—here,"
1,7,481,MACBETH,"But here, upon this bank and shoal of time,"
1,7,482,MACBETH,"We’d jump the life to come. But in these cases"
1,7,483,MACBETH,"We still have judgement here; that we but teach"
1,7,484,MACBETH,"Bloody instructions, which being taught, return"
1,7,485,MACBETH,"To plague th’ inventor. This even-handed justice"
1,7,486,MACBETH,"Commends th’ ingredience of our poison’d chalice"
1,7,487,MACBETH,"To our own lips. He’s here in double trust:"
1,7,488,MACBETH,"First, as I am his kinsman and his subject,"
1,7,489,MACBETH,"Strong both against the deed; then, as his host,"
1,7,490,MACBETH,"Who should against his murderer shut the door,"
1,7,491,MACBETH,"Not bear the knife myself. Besides, this Duncan"
1,7,492,MACBETH,"Hath borne his faculties so meek, hath been"
1,7,493,MACBETH,"So clear in his great office, that his virtues"
1,7,494,MACBETH,"Will plead like angels, trumpet-tongued, against"
1,7,495,MACBETH,"The deep damnation of his taking-off;"
1,7,496,MACBETH,"And pity, like a naked new-born babe,"
1,7,497,MACBETH,"Striding the blast, or heaven’s cherubin, hors’d"
1,7,498,MACBETH,"Upon the sightless couriers of the air,"
1,7,499,MACBETH,"Shall blow the horrid deed in every eye,"
1,7,500,MACBETH,"That tears shall drown the wind.—I have no spur"
1,7,501,MACBETH,"To prick the sides of my intent, but only"
1,7,502,MACBETH,"Vaulting ambition, which o’erleaps itself"
1,7,503,MACBETH,"And falls on th’ other—"
1,7,504,STAGE DIRECTION," Enter Lady Macbeth."
1,7,505,MACBETH,"How now! what news?"
1,7,506,LADY MACBETH,"He has almost supp’d. Why have you left the chamber?"
1,7,507,MACBETH,"Hath he ask’d for me?"
1,7,508,LADY MACBETH,"Know you not he has?"
1,7,509,MACBETH,"We will proceed no further in this business:"
1,7,510,MACBETH,"He hath honour’d me of late; and I have bought"
1,7,511,MACBETH,"Golden opinions from all sorts of people,"
1,7,512,MACBETH,"Which would be worn now in their newest gloss,"
1,7,513,MACBETH,"Not cast aside so soon."
1,7,514,LADY MACBETH,"Was the hope drunk"
1,7,515,LADY MACBETH,"Wherein you dress’d yourself? Hath it slept since?"
1,7,516,LADY MACBETH,"And wakes it now, to look so green and pale"
1,7,517,LADY MACBETH,"At what it did so freely? From this time"
1,7,518,LADY MACBETH,"Such I account thy love. Art thou afeard"
1,7,519,LADY MACBETH,"To be the same in thine own act and valour"
1,7,520,LADY MACBETH,"As thou art in desire? Wouldst thou have that"
1,7,521,LADY MACBETH,"Which thou esteem’st the ornament of life,"
1,7,522,LADY MACBETH,"And live a coward in thine own esteem,"
1,7,523,LADY MACBETH,"Letting “I dare not” wait upon “I would,”"
1,7,524,LADY MACBETH,"Like the poor cat i’ th’ adage?"
1,7,525,MACBETH,"Pr’ythee, peace!"
1,7,526,MACBETH,"I dare do all that may become a man;"
1,7,527,MACBETH,"Who dares do more is none."
1,7,528,LADY MACBETH,"What beast was’t, then,"
1,7,529,LADY MACBETH,"That made you break this enterprise to me?"
1,7,530,LADY MACBETH,"When you durst do it, then you were a man;"
1,7,531,LADY MACBETH,"And, to be more than what you were, you would"
1,7,532,LADY MACBETH,"Be so much more the man. Nor time nor place"
1,7,533,LADY MACBETH,"Did then adhere, and yet you would make both:"
1,7,534,LADY MACBETH,"They have made themselves, and that their fitness now"
1,7,535,LADY MACBETH,"Does unmake you. I have given suck, and know"
1,7,536,LADY MACBETH,"How tender ’tis to love the babe that milks me:"
1,7,537,LADY MACBETH,"I would, while it was smiling in my face,"
1,7,538,LADY MACBETH,"Have pluck’d my nipple from his boneless gums"
1,7,539,LADY MACBETH,"And dash’d the brains out, had I so sworn as you"
1,7,540,LADY MACBETH,"Have done to this."
1,7,541,MACBETH,"If we should fail?"
1,7,542,LADY MACBETH,"We fail?"
1,7,543,LADY MACBETH,"But screw your courage to the sticking-place,"
1,7,544,LADY MACBETH,"And we’ll not fail. When Duncan is asleep"
1,7,545,LADY MACBETH,"(Whereto the rather shall his day’s hard journey"
1,7,546,LADY MACBETH,"Soundly invite him), his two chamberlains"
1,7,547,LADY MACBETH,"Will I with wine and wassail so convince"
1,7,548,LADY MACBETH,"That memory, the warder of the brain,"
1,7,549,LADY MACBETH,"Shall be a fume, and the receipt of reason"
1,7,550,LADY MACBETH,"A limbeck only: when in swinish sleep"
1,7,551,LADY MACBETH,"Their drenched natures lie as in a death,"
1,7,552,LADY MACBETH,"What cannot you and I perform upon"
1,7,553,LADY MACBETH,"Th’ unguarded Duncan? what not put upon"
1,7,554,LADY MACBETH,"His spongy officers; who shall bear the guilt"
1,7,555,LADY MACBETH,"Of our great quell?"
1,7,556,MACBETH,"Bring forth men-children only;"
1,7,557,MACBETH,"For thy undaunted mettle should compose"
1,7,558,MACBETH,"Nothing but males. Will it not be receiv’d,"
1,7,559,MACBETH,"When we have mark’d with blood those sleepy two"
1,7,560,MACBETH,"Of his own chamber, and us’d their very daggers,"
1,7,561,MACBETH,"That they have done’t?"
1,7,562,LADY MACBETH,"Who dares receive it other,"
1,7,563,LADY MACBETH,"As we shall make our griefs and clamour roar"
1,7,564,LADY MACBETH,"Upon his death?"
1,7,565,MACBETH,"I am settled, and bend up"
1,7,566,MACBETH,"Each corporal agent to this terrible feat."
1,7,567,MACBETH,"Away, and mock the time with fairest show:"
1,7,568,MACBETH,"False face must hide what the false heart doth know."
1,7,569,STAGE DIRECTION," [_Exeunt._]"
2,0,570,ACT,"ACT II"
2,1,571,SCENE SETTING,"SCENE I. Inverness. Court within the Castle."
2,1,572,STAGE DIRECTION," Enter Banquo and Fleance with a torch before him."
2,1,573,BANQUO,"How goes the night, boy?"
2,1,574,FLEANCE,"The moon is down; I have not heard the clock."
2,1,575,BANQUO,"And she goes down at twelve."
2,1,576,FLEANCE,"I take’t, ’tis later, sir."
2,1,577,BANQUO,"Hold, take my sword.—There’s husbandry in heaven;"
2,1,578,BANQUO,"Their candles are all out. Take thee that too."
2,1,579,BANQUO,"A heavy summons lies like lead upon me,"
2,1,580,BANQUO,"And yet I would not sleep. Merciful powers,"
2,1,581,BANQUO,"Restrain in me the cursed thoughts that nature"
2,1,582,BANQUO,"Gives way to in repose!"
2,1,583,STAGE DIRECTION," Enter Macbeth and a Servant with a torch."
2,1,584,BANQUO,"Give me my sword.—Who’s there?"
2,1,585,MACBETH,"A friend."
2,1,586,BANQUO,"What, sir, not yet at rest? The King’s abed:"
2,1,587,BANQUO,"He hath been in unusual pleasure and"
2,1,588,BANQUO,"Sent forth great largess to your offices."
2,1,589,BANQUO,"This diamond he greets your wife withal,"
2,1,590,BANQUO,"By the name of most kind hostess, and shut up"
2,1,591,BANQUO,"In measureless content."
2,1,592,MACBETH,"Being unprepar’d,"
2,1,593,MACBETH,"Our will became the servant to defect,"
2,1,594,MACBETH,"Which else should free have wrought."
2,1,595,BANQUO,"All’s well."
2,1,596,BANQUO,"I dreamt last night of the three Weird Sisters:"
2,1,597,BANQUO,"To you they have show’d some truth."
2,1,598,MACBETH,"I think not of them:"
2,1,599,MACBETH,"Yet, when we can entreat an hour to serve,"
2,1,600,MACBETH,"We would spend it in some words upon that business,"
2,1,601,MACBETH,"If you would grant the time."
2,1,602,BANQUO,"At your kind’st leisure."
2,1,603,MACBETH,"If you shall cleave to my consent, when ’tis,"
2,1,604,MACBETH,"It shall make honour for you."
2,1,605,BANQUO,"So I lose none"
2,1,606,BANQUO,"In seeking to augment it, but still keep"
2,1,607,BANQUO,"My bosom franchis’d, and allegiance clear,"
2,1,608,BANQUO,"I shall be counsell’d."
2,1,609,MACBETH,"Good repose the while!"
2,1,610,BANQUO,"Thanks, sir: the like to you."
2,1,611,STAGE DIRECTION," [_Exeunt Banquo and Fleance._]"
2,1,612,MACBETH,"Go bid thy mistress, when my drink is ready,"
2,1,613,MACBETH,"She strike upon the bell. Get thee to bed."
2,1,614,STAGE DIRECTION," [_Exit Servant._]"
2,1,615,MACBETH,"Is this a dagger which I see before me,"
2,1,616,MACBETH,"The handle toward my hand? Come, let me clutch thee:—"
2,1,617,MACBETH,"I have thee not, and yet I see thee still."
2,1,618,MACBETH,"Art thou not, fatal vision, sensible"
2,1,619,MACBETH,"To feeling as to sight? or art thou but"
2,1,620,MACBETH,"A dagger of the mind, a false creation,"
2,1,621,MACBETH,"Proceeding from the heat-oppressed brain?"
2,1,622,MACBETH,"I see thee yet, in form as palpable"
2,1,623,MACBETH,"As this which now I draw."
2,1,624,MACBETH,"Thou marshall’st me the way that I was going;"
2,1,625,MACBETH,"And such an instrument I was to use."
2,1,626,MACBETH,"Mine eyes are made the fools o’ the other senses,"
2,1,627,MACBETH,"Or else worth all the rest: I see thee still;"
2,1,628,MACBETH,"And on thy blade and dudgeon, gouts of blood,"
2,1,629,MACBETH,"Which was not so before.—There’s no such thing."
2,1,630,MACBETH,"It is the bloody business which informs"
2,1,631,MACBETH,"Thus to mine eyes.—Now o’er the one half-world"
2,1,632,MACBETH,"Nature seems dead, and wicked dreams abuse"
2,1,633,MACBETH,"The curtain’d sleep. Witchcraft celebrates"
2,1,634,MACBETH,"Pale Hecate’s off’rings; and wither’d murder,"
2,1,635,MACBETH,"Alarum’d by his sentinel, the wolf,"
2,1,636,MACBETH,"Whose howl’s his watch, thus with his stealthy pace,"
2,1,637,MACBETH,"With Tarquin’s ravishing strides, towards his design"
2,1,638,MACBETH,"Moves like a ghost.—Thou sure and firm-set earth,"
2,1,639,MACBETH,"Hear not my steps, which way they walk, for fear"
2,1,640,MACBETH,"Thy very stones prate of my whereabout,"
2,1,641,MACBETH,"And take the present horror from the time,"
2,1,642,MACBETH,"Which now suits with it.—Whiles I threat, he lives."
2,1,643,MACBETH,"Words to the heat of deeds too cold breath gives."
2,1,644,STAGE DIRECTION," [_A bell rings._]"
2,1,645,MACBETH,"I go, and it is done. The bell invites me."
2,1,646,MACBETH,"Hear it not, Duncan, for it is a knell"
2,1,647,MACBETH,"That summons thee to heaven or to hell."
2,1,648,STAGE DIRECTION," [_Exit._]"
2,2,649,SCENE SETTING,"SCENE II. The same."
2,2,650,STAGE DIRECTION," Enter Lady Macbeth."
2,2,651,LADY MACBETH,"That which hath made them drunk hath made me bold:"
2,2,652,LADY MACBETH,"What hath quench’d them hath given me fire.—Hark!—Peace!"
2,2,653,LADY MACBETH,"It was the owl that shriek’d, the fatal bellman,"
2,2,654,LADY MACBETH,"Which gives the stern’st good night. He is about it."
2,2,655,LADY MACBETH,"The doors are open; and the surfeited grooms"
2,2,656,LADY MACBETH,"Do mock their charge with snores: I have drugg’d their possets,"
2,2,657,LADY MACBETH,"That death and nature do contend about them,"
2,2,658,LADY MACBETH,"Whether they live or die."
2,2,659,MACBETH,"[_Within._] Who’s there?—what, ho!"
2,2,660,LADY MACBETH,"Alack! I am afraid they have awak’d,"
2,2,661,LADY MACBETH,"And ’tis not done. Th’ attempt and not the deed"
2,2,662,LADY MACBETH,"Confounds us.—Hark!—I laid their daggers ready;"
2,2,663,LADY MACBETH,"He could not miss ’em.—Had he not resembled"
2,2,664,LADY MACBETH,"My father as he slept, I had done’t.—My husband!"
2,2,665,STAGE DIRECTION," Enter Macbeth."
2,2,666,MACBETH,"I have done the deed.—Didst thou not hear a noise?"
2,2,667,LADY MACBETH,"I heard the owl scream and the crickets cry."
2,2,668,LADY MACBETH,"Did not you speak?"
2,2,669,MACBETH,"When?"
2,2,670,LADY MACBETH,"Now."
2,2,671,MACBETH,"As I descended?"
2,2,672,LADY MACBETH,"Ay."
2,2,673,MACBETH,"Hark!—Who lies i’ th’ second chamber?"
2,2,674,LADY MACBETH,"Donalbain."
2,2,675,MACBETH,"This is a sorry sight."
2,2,676,STAGE DIRECTION," [_Looking on his hands._]"
2,2,677,LADY MACBETH,"A foolish thought, to say a sorry sight."
2,2,678,MACBETH,"There’s one did laugh in’s sleep, and one cried, “Murder!”"
2,2,679,MACBETH,"That they did wake each other: I stood and heard them."
2,2,680,MACBETH,"But they did say their prayers, and address’d them"
2,2,681,MACBETH,"Again to sleep."
2,2,682,LADY MACBETH,"There are two lodg’d together."
2,2,683,MACBETH,"One cried, “God bless us!” and, “Amen,” the other,"
2,2,684,MACBETH,"As they had seen me with these hangman’s hands."
2,2,685,MACBETH,"List’ning their fear, I could not say “Amen,”"
2,2,686,MACBETH,"When they did say, “God bless us.”"
2,2,687,LADY MACBETH,"Consider it not so deeply."
2,2,688,MACBETH,"But wherefore could not I pronounce “Amen”?"
2,2,689,MACBETH,"I had most need of blessing, and “Amen”"
2,2,690,MACBETH,"Stuck in my throat."
2,2,691,LADY MACBETH,"These deeds must not be thought"
2,2,692,LADY MACBETH,"After these ways; so, it will make us mad."
2,2,693,MACBETH,"Methought I heard a voice cry, “Sleep no more!"
2,2,694,MACBETH,"Macbeth does murder sleep,”—the innocent sleep;"
2,2,695,MACBETH,"Sleep that knits up the ravell’d sleave of care,"
2,2,696,MACBETH,"The death of each day’s life, sore labour’s bath,"
2,2,697,MACBETH,"Balm of hurt minds, great nature’s second course,"
2,2,698,MACBETH,"Chief nourisher in life’s feast."
2,2,699,LADY MACBETH,"What do you mean?"
2,2,700,MACBETH,"Still it cried, “Sleep no more!” to all the house:"
2,2,701,MACBETH,"“Glamis hath murder’d sleep, and therefore Cawdor"
2,2,702,MACBETH,"Shall sleep no more. Macbeth shall sleep no more!”"
2,2,703,LADY MACBETH,"Who was it that thus cried? Why, worthy thane,"
2,2,704,LADY MACBETH,"You do unbend your noble strength to think"
2,2,705,LADY MACBETH,"So brainsickly of things. Go get some water,"
2,2,706,LADY MACBETH,"And wash this filthy witness from your hand.—"
2,2,707,LADY MACBETH,"Why did you bring these daggers from the place?"
2,2,708,LADY MACBETH,"They must lie there: go carry them, and smear"
2,2,709,LADY MACBETH,"The sleepy grooms with blood."
2,2,710,MACBETH,"I’ll go no more:"
2,2,711,MACBETH,"I am afraid to think what I have done;"
2,2,712,MACBETH,"Look on’t again I dare not."
2,2,713,LADY MACBETH,"Infirm of purpose!"
2,2,714,LADY MACBETH,"Give me the daggers. The sleeping and the dead"
2,2,715,LADY MACBETH,"Are but as pictures. ’Tis the eye of childhood"
2,2,716,LADY MACBETH,"That fears a painted devil. If he do bleed,"
2,2,717,LADY MACBETH,"I’ll gild the faces of the grooms withal,"
2,2,718,LADY MACBETH,"For it must seem their guilt."
2,2,719,STAGE DIRECTION," [_Exit. Knocking within._]"
2,2,720,MACBETH,"Whence is that knocking?"
2,2,721,MACBETH,"How is’t with me, when every noise appals me?"
2,2,722,MACBETH,"What hands are here? Ha, they pluck out mine eyes!"
2,2,723,MACBETH,"Will all great Neptune’s ocean wash this blood"
2,2,724,MACBETH,"Clean from my hand? No, this my hand will rather"
2,2,725,MACBETH,"The multitudinous seas incarnadine,"
2,2,726,MACBETH,"Making the green one red."
2,2,727,STAGE DIRECTION," Enter Lady Macbeth."
2,2,728,LADY MACBETH,"My hands are of your color, but I shame"
2,2,729,LADY MACBETH,"To wear a heart so white. [_Knocking within._] I hear knocking"
2,2,730,LADY MACBETH,"At the south entry:—retire we to our chamber."
2,2,731,LADY MACBETH,"A little water clears us of this deed:"
2,2,732,LADY MACBETH,"How easy is it then! Your constancy"
2,2,733,LADY MACBETH,"Hath left you unattended.—[_Knocking within._] Hark, more knocking."
2,2,734,LADY MACBETH,"Get on your nightgown, lest occasion call us"
2,2,735,LADY MACBETH,"And show us to be watchers. Be not lost"
2,2,736,LADY MACBETH,"So poorly in your thoughts."
2,2,737,MACBETH,"To know my deed, ’twere best not know myself. [_Knocking within._]"
2,2,738,MACBETH,"Wake Duncan with thy knocking! I would thou couldst!"
2,2,739,STAGE DIRECTION," [_Exeunt._]"
2,3,740,SCENE SETTING,"SCENE III. The same."
2,3,741,STAGE DIRECTION," Enter a Porter. Knocking within."
2,3,742,PORTER,"Here’s a knocking indeed! If a man were porter of hell gate, he should"
2,3,743,PORTER,"have old turning the key. [_Knocking._] Knock, knock, knock. Who’s"
2,3,744,PORTER,"there, i’ th’ name of Belzebub? Here’s a farmer that hanged himself on"
2,3,745,PORTER,"the expectation of plenty: come in time; have napkins enow about you;"
2,3,746,PORTER,"here you’ll sweat for’t. [_Knocking._] Knock, knock! Who’s there, i’"
2,3,747,PORTER,"th’ other devil’s name? Faith, here’s an equivocator, that could swear"
2,3,748,PORTER,"in both the scales against either scale, who committed treason enough"
2,3,749,PORTER,"for God’s sake, yet could not equivocate to heaven: O, come in,"
2,3,750,PORTER,"equivocator. [_Knocking._] Knock, knock, knock! Who’s there? Faith,"
2,3,751,PORTER,"here’s an English tailor come hither, for stealing out of a French"
2,3,752,PORTER,"hose: come in, tailor; here you may roast your goose. [_Knocking._]"
2,3,753,PORTER,"Knock, knock. Never at quiet! What are you?—But this place is too cold"
2,3,754,PORTER,"for hell. I’ll devil-porter it no further: I had thought to have let in"
2,3,755,PORTER,"some of all professions, that go the primrose way to th’ everlasting"
2,3,756,PORTER,"bonfire. [_Knocking._] Anon, anon! I pray you, remember the porter."
2,3,757,STAGE DIRECTION," [_Opens the gate._]"
2,3,758,STAGE DIRECTION," Enter Macduff and Lennox."
2,3,759,MACDUFF,"Was it so late, friend, ere you went to bed,"
2,3,760,MACDUFF,"That you do lie so late?"
2,3,761,PORTER,"Faith, sir, we were carousing till the second cock; and drink, sir, is"
2,3,762,PORTER,"a great provoker of three things."
2,3,763,MACDUFF,"What three things does drink especially provoke?"
2,3,764,PORTER,"Marry, sir, nose-painting, sleep, and urine. Lechery, sir, it provokes"
2,3,765,PORTER,"and unprovokes; it provokes the desire, but it takes away the"
2,3,766,PORTER,"performance. Therefore much drink may be said to be an equivocator with"
2,3,767,PORTER,"lechery: it makes him, and it mars him; it sets him on, and it takes"
2,3,768,PORTER,"him off; it persuades him, and disheartens him; makes him stand to, and"
2,3,769,PORTER,"not stand to; in conclusion, equivocates him in a sleep, and giving him"
2,3,770,PORTER,"the lie, leaves him."
2,3,771,MACDUFF,"I believe drink gave thee the lie last night."
2,3,772,PORTER,"That it did, sir, i’ the very throat on me; but I requited him for his"
2,3,773,PORTER,"lie; and (I think) being too strong for him, though he took up my legs"
2,3,774,PORTER,"sometime, yet I made a shift to cast him."
2,3,775,MACDUFF,"Is thy master stirring?"
2,3,776,STAGE DIRECTION," Enter Macbeth."
2,3,777,MACDUFF,"Our knocking has awak’d him; here he comes."
2,3,778,LENNOX,"Good morrow, noble sir!"
2,3,779,MACBETH,"Good morrow, both!"
2,3,780,MACDUFF,"Is the King stirring, worthy thane?"
2,3,781,MACBETH,"Not yet."
2,3,782,MACDUFF,"He did command me to call timely on him."
2,3,783,MACDUFF,"I have almost slipp’d the hour."
2,3,784,MACBETH,"I’ll bring you to him."
2,3,785,MACDUFF,"I know this is a joyful trouble to you;"
2,3,786,MACDUFF,"But yet ’tis one."
2,3,787,MACBETH,"The labour we delight in physics pain."
2,3,788,MACBETH,"This is the door."
2,3,789,MACDUFF,"I’ll make so bold to call."
2,3,790,MACDUFF,"For ’tis my limited service."
2,3,791,STAGE DIRECTION," [_Exit Macduff._]"
2,3,792,LENNOX,"Goes the King hence today?"
2,3,793,MACBETH,"He does. He did appoint so."
2,3,794,LENNOX,"The night has been unruly: where we lay,"
2,3,795,LENNOX,"Our chimneys were blown down and, as they say,"
2,3,796,LENNOX,"Lamentings heard i’ th’ air, strange screams of death,"
2,3,797,LENNOX,"And prophesying, with accents terrible,"
2,3,798,LENNOX,"Of dire combustion and confus’d events,"
2,3,799,LENNOX,"New hatch’d to the woeful time. The obscure bird"
2,3,800,LENNOX,"Clamour’d the live-long night. Some say the earth"
2,3,801,LENNOX,"Was feverous, and did shake."
2,3,802,MACBETH,"’Twas a rough night."
2,3,803,LENNOX,"My young remembrance cannot parallel"
2,3,804,LENNOX,"A fellow to it."
2,3,805,STAGE DIRECTION," Enter Macduff."
2,3,806,MACDUFF,"O horror, horror, horror!"
2,3,807,MACDUFF,"Tongue nor heart cannot conceive nor name thee!"
2,3,808,MACBETH, LENNOX,"What’s the matter?"
2,3,809,MACDUFF,"Confusion now hath made his masterpiece!"
2,3,810,MACDUFF,"Most sacrilegious murder hath broke ope"
2,3,811,MACDUFF,"The Lord’s anointed temple, and stole thence"
2,3,812,MACDUFF,"The life o’ th’ building."
2,3,813,MACBETH,"What is’t you say? the life?"
2,3,814,LENNOX,"Mean you his majesty?"
2,3,815,MACDUFF,"Approach the chamber, and destroy your sight"
2,3,816,MACDUFF,"With a new Gorgon. Do not bid me speak."
2,3,817,MACDUFF,"See, and then speak yourselves."
2,3,818,STAGE DIRECTION," [_Exeunt Macbeth and Lennox._]"
2,3,819,MACDUFF,"Awake, awake!—"
2,3,820,MACDUFF,"Ring the alarum bell.—Murder and treason!"
2,3,821,MACDUFF,"Banquo and Donalbain! Malcolm! awake!"
2,3,822,MACDUFF,"Shake off this downy sleep, death’s counterfeit,"
2,3,823,MACDUFF,"And look on death itself! Up, up, and see"
2,3,824,MACDUFF,"The great doom’s image. Malcolm! Banquo!"
2,3,825,MACDUFF,"As from your graves rise up, and walk like sprites"
2,3,826,MACDUFF,"To countenance this horror!"
2,3,827,STAGE DIRECTION," [_Alarum-bell rings._]"
2,3,828,STAGE DIRECTION," Enter Lady Macbeth."
2,3,829,LADY MACBETH,"What’s the business,"
2,3,830,LADY MACBETH,"That such a hideous trumpet calls to parley"
2,3,831,LADY MACBETH,"The sleepers of the house? Speak, speak!"
2,3,832,MACDUFF,"O gentle lady,"
2,3,833,MACDUFF,"’Tis not for you to hear what I can speak:"
2,3,834,MACDUFF,"The repetition, in a woman’s ear,"
2,3,835,MACDUFF,"Would murder as it fell."
2,3,836,STAGE DIRECTION," Enter Banquo."
2,3,837,MACDUFF,"O Banquo, Banquo!"
2,3,838,MACDUFF,"Our royal master’s murder’d!"
2,3,839,LADY MACBETH,"Woe, alas!"
2,3,840,LADY MACBETH,"What, in our house?"
2,3,841,BANQUO,"Too cruel anywhere.—"
2,3,842,BANQUO,"Dear Duff, I pr’ythee, contradict thyself,"
2,3,843,BANQUO,"And say it is not so."
2,3,844,STAGE DIRECTION," Enter Macbeth and Lennox with Ross."
2,3,845,MACBETH,"Had I but died an hour before this chance,"
2,3,846,MACBETH,"I had liv’d a blessed time; for, from this instant"
2,3,847,MACBETH,"There’s nothing serious in mortality."
2,3,848,MACBETH,"All is but toys: renown and grace is dead;"
2,3,849,MACBETH,"The wine of life is drawn, and the mere lees"
2,3,850,MACBETH,"Is left this vault to brag of."
2,3,851,STAGE DIRECTION," Enter Malcolm and Donalbain."
2,3,852,DONALBAIN,"What is amiss?"
2,3,853,MACBETH,"You are, and do not know’t:"
2,3,854,MACBETH,"The spring, the head, the fountain of your blood"
2,3,855,MACBETH,"Is stopp’d; the very source of it is stopp’d."
2,3,856,MACDUFF,"Your royal father’s murder’d."
2,3,857,MALCOLM,"O, by whom?"
2,3,858,LENNOX,"Those of his chamber, as it seem’d, had done’t:"
2,3,859,LENNOX,"Their hands and faces were all badg’d with blood;"
2,3,860,LENNOX,"So were their daggers, which, unwip’d, we found"
2,3,861,LENNOX,"Upon their pillows. They star’d, and were distracted;"
2,3,862,LENNOX,"No man’s life was to be trusted with them."
2,3,863,MACBETH,"O, yet I do repent me of my fury,"
2,3,864,MACBETH,"That I did kill them."
2,3,865,MACDUFF,"Wherefore did you so?"
2,3,866,MACBETH,"Who can be wise, amaz’d, temperate, and furious,"
2,3,867,MACBETH,"Loyal and neutral, in a moment? No man:"
2,3,868,MACBETH,"Th’ expedition of my violent love"
2,3,869,MACBETH,"Outrun the pauser, reason. Here lay Duncan,"
2,3,870,MACBETH,"His silver skin lac’d with his golden blood;"
2,3,871,MACBETH,"And his gash’d stabs look’d like a breach in nature"
2,3,872,MACBETH,"For ruin’s wasteful entrance: there, the murderers,"
2,3,873,MACBETH,"Steep’d in the colours of their trade, their daggers"
2,3,874,MACBETH,"Unmannerly breech’d with gore. Who could refrain,"
2,3,875,MACBETH,"That had a heart to love, and in that heart"
2,3,876,MACBETH,"Courage to make’s love known?"
2,3,877,LADY MACBETH,"Help me hence, ho!"
2,3,878,MACDUFF,"Look to the lady."
2,3,879,MALCOLM,"Why do we hold our tongues,"
2,3,880,MALCOLM,"That most may claim this argument for ours?"
2,3,881,DONALBAIN,"What should be spoken here, where our fate,"
2,3,882,DONALBAIN,"Hid in an auger hole, may rush, and seize us?"
2,3,883,DONALBAIN,"Let’s away. Our tears are not yet brew’d."
2,3,884,MALCOLM,"Nor our strong sorrow"
2,3,885,MALCOLM,"Upon the foot of motion."
2,3,886,BANQUO,"Look to the lady:—"
2,3,887,STAGE DIRECTION," [_Lady Macbeth is carried out._]"
2,3,888,BANQUO,"And when we have our naked frailties hid,"
2,3,889,BANQUO,"That suffer in exposure, let us meet,"
2,3,890,BANQUO,"And question this most bloody piece of work"
2,3,891,BANQUO,"To know it further. Fears and scruples shake us:"
2,3,892,BANQUO,"In the great hand of God I stand; and thence"
2,3,893,BANQUO,"Against the undivulg’d pretence I fight"
2,3,894,BANQUO,"Of treasonous malice."
2,3,895,MACDUFF,"And so do I."
2,3,896,ALL,"So all."
2,3,897,MACBETH,"Let’s briefly put on manly readiness,"
2,3,898,MACBETH,"And meet i’ th’ hall together."
2,3,899,ALL,"Well contented."
2,3,900,STAGE DIRECTION," [_Exeunt all but Malcolm and Donalbain._]"
2,3,901,MALCOLM,"What will you do? Let’s not consort with them:"
2,3,902,MALCOLM,"To show an unfelt sorrow is an office"
2,3,903,MALCOLM,"Which the false man does easy. I’ll to England."
2,3,904,DONALBAIN,"To Ireland, I. Our separated fortune"
2,3,905,DONALBAIN,"Shall keep us both the safer. Where we are,"
2,3,906,DONALBAIN,"There’s daggers in men’s smiles: the near in blood,"
2,3,907,DONALBAIN,"The nearer bloody."
2,3,908,MALCOLM,"This murderous shaft that’s shot"
2,3,909,MALCOLM,"Hath not yet lighted; and our safest way"
2,3,910,MALCOLM,"Is to avoid the aim. Therefore to horse;"
2,3,911,MALCOLM,"And let us not be dainty of leave-taking,"
2,3,912,MALCOLM,"But shift away. There’s warrant in that theft"
2,3,913,MALCOLM,"Which steals itself, when there’s no mercy left."
2,3,914,STAGE DIRECTION," [_Exeunt._]"
2,4,915,SCENE SETTING,"SCENE IV. The same. Without the Castle."
2,4,916,STAGE DIRECTION," Enter Ross and an Old Man."
2,4,917,OLD MAN,"Threescore and ten I can remember well,"
2,4,918,OLD MAN,"Within the volume of which time I have seen"
2,4,919,OLD MAN,"Hours dreadful and things strange, but this sore night"
2,4,920,OLD MAN,"Hath trifled former knowings."
2,4,921,ROSS,"Ha, good father,"
2,4,922,ROSS,"Thou seest the heavens, as troubled with man’s act,"
2,4,923,ROSS,"Threatens his bloody stage: by the clock ’tis day,"
2,4,924,ROSS,"And yet dark night strangles the travelling lamp."
2,4,925,ROSS,"Is’t night’s predominance, or the day’s shame,"
2,4,926,ROSS,"That darkness does the face of earth entomb,"
