act,scene,num,character,line
2,2,420,ANTIPHOLUS OF SYRACUSE,"Yea, dost thou jeer and flout me in the teeth?"
2,2,421,ANTIPHOLUS OF SYRACUSE,"Think’st thou I jest? Hold, take thou that, and that."
2,2,422,STAGE DIRECTION," [_Beats Dromio._]"
2,2,423,DROMIO OF SYRACUSE,"Hold, sir, for God’s sake, now your jest is earnest."
2,2,424,DROMIO OF SYRACUSE,"Upon what bargain do you give it me?"
2,2,425,ANTIPHOLUS OF SYRACUSE,"Because that I familiarly sometimes"
2,2,426,ANTIPHOLUS OF SYRACUSE,"Do use you for my fool, and chat with you,"
2,2,427,ANTIPHOLUS OF SYRACUSE,"Your sauciness will jest upon my love,"
2,2,428,ANTIPHOLUS OF SYRACUSE,"And make a common of my serious hours."
2,2,429,ANTIPHOLUS OF SYRACUSE,"When the sun shines let foolish gnats make sport,"
2,2,430,ANTIPHOLUS OF SYRACUSE,"But creep in crannies when he hides his beams."
2,2,431,ANTIPHOLUS OF SYRACUSE,"If you will jest with me, know my aspect,"
2,2,432,ANTIPHOLUS OF SYRACUSE,"And fashion your demeanour to my looks,"
2,2,433,ANTIPHOLUS OF SYRACUSE,"Or I will beat this method in your sconce."
2,2,434,DROMIO OF SYRACUSE,"Sconce, call you it? so you would leave battering, I had rather have it"
2,2,435,DROMIO OF SYRACUSE,"a head. And you use these blows long, I must get a sconce for my head,"
2,2,436,DROMIO OF SYRACUSE,"and ensconce it too, or else I shall seek my wit in my shoulders. But I"
2,2,437,DROMIO OF SYRACUSE,"pray, sir, why am I beaten?"
2,2,438,ANTIPHOLUS OF SYRACUSE,"Dost thou not know?"
2,2,439,DROMIO OF SYRACUSE,"Nothing, sir, but that I am beaten."
2,2,440,ANTIPHOLUS OF SYRACUSE,"Shall I tell you why?"
2,2,441,DROMIO OF SYRACUSE,"Ay, sir, and wherefore; for they say, every why hath a wherefore."
2,2,442,ANTIPHOLUS OF SYRACUSE,"Why, first, for flouting me; and then wherefore,"
2,2,443,ANTIPHOLUS OF SYRACUSE,"For urging it the second time to me."
2,2,444,DROMIO OF SYRACUSE,"Was there ever any man thus beaten out of season,"
2,2,445,DROMIO OF SYRACUSE,"When in the why and the wherefore is neither rhyme nor reason?"
2,2,446,DROMIO OF SYRACUSE,"Well, sir, I thank you."
2,2,447,ANTIPHOLUS OF SYRACUSE,"Thank me, sir, for what?"
2,2,448,DROMIO OF SYRACUSE,"Marry, sir, for this something that you gave me for nothing."
2,2,449,ANTIPHOLUS OF SYRACUSE,"I’ll make you amends next, to give you nothing for something."
2,2,450,ANTIPHOLUS OF SYRACUSE,"But say, sir, is it dinner-time?"
2,2,451,DROMIO OF SYRACUSE,"No, sir; I think the meat wants that I have."
2,2,452,ANTIPHOLUS OF SYRACUSE,"In good time, sir, what’s that?"
2,2,453,DROMIO OF SYRACUSE,"Basting."
2,2,454,ANTIPHOLUS OF SYRACUSE,"Well, sir, then ’twill be dry."
2,2,455,DROMIO OF SYRACUSE,"If it be, sir, I pray you eat none of it."
2,2,456,ANTIPHOLUS OF SYRACUSE,"Your reason?"
2,2,457,DROMIO OF SYRACUSE,"Lest it make you choleric, and purchase me another dry basting."
2,2,458,ANTIPHOLUS OF SYRACUSE,"Well, sir, learn to jest in good time."
2,2,459,ANTIPHOLUS OF SYRACUSE,"There’s a time for all things."
2,2,460,DROMIO OF SYRACUSE,"I durst have denied that before you were so choleric."
2,2,461,ANTIPHOLUS OF SYRACUSE,"By what rule, sir?"
2,2,462,DROMIO OF SYRACUSE,"Marry, sir, by a rule as plain as the plain bald pate of Father Time"
2,2,463,DROMIO OF SYRACUSE,"himself."
2,2,464,ANTIPHOLUS OF SYRACUSE,"Let’s hear it."
2,2,465,DROMIO OF SYRACUSE,"There’s no time for a man to recover his hair that grows bald by"
2,2,466,DROMIO OF SYRACUSE,"nature."
2,2,467,ANTIPHOLUS OF SYRACUSE,"May he not do it by fine and recovery?"
2,2,468,DROMIO OF SYRACUSE,"Yes, to pay a fine for a periwig, and recover the lost hair of another"
2,2,469,DROMIO OF SYRACUSE,"man."
2,2,470,ANTIPHOLUS OF SYRACUSE,"Why is Time such a niggard of hair, being, as it is, so plentiful an"
2,2,471,ANTIPHOLUS OF SYRACUSE,"excrement?"
2,2,472,DROMIO OF SYRACUSE,"Because it is a blessing that he bestows on beasts, and what he hath"
2,2,473,DROMIO OF SYRACUSE,"scanted men in hair he hath given them in wit."
2,2,474,ANTIPHOLUS OF SYRACUSE,"Why, but there’s many a man hath more hair than wit."
2,2,475,DROMIO OF SYRACUSE,"Not a man of those but he hath the wit to lose his hair."
2,2,476,ANTIPHOLUS OF SYRACUSE,"Why, thou didst conclude hairy men plain dealers without wit."
2,2,477,DROMIO OF SYRACUSE,"The plainer dealer, the sooner lost. Yet he loseth it in a kind of"
2,2,478,DROMIO OF SYRACUSE,"jollity."
2,2,479,ANTIPHOLUS OF SYRACUSE,"For what reason?"
2,2,480,DROMIO OF SYRACUSE,"For two, and sound ones too."
2,2,481,ANTIPHOLUS OF SYRACUSE,"Nay, not sound, I pray you."
2,2,482,DROMIO OF SYRACUSE,"Sure ones, then."
2,2,483,ANTIPHOLUS OF SYRACUSE,"Nay, not sure, in a thing falsing."
2,2,484,DROMIO OF SYRACUSE,"Certain ones, then."
2,2,485,ANTIPHOLUS OF SYRACUSE,"Name them."
2,2,486,DROMIO OF SYRACUSE,"The one, to save the money that he spends in tiring; the other, that at"
2,2,487,DROMIO OF SYRACUSE,"dinner they should not drop in his porridge."
2,2,488,ANTIPHOLUS OF SYRACUSE,"You would all this time have proved there is no time for all things."
2,2,489,DROMIO OF SYRACUSE,"Marry, and did, sir; namely, e’en no time to recover hair lost by"
2,2,490,DROMIO OF SYRACUSE,"nature."
2,2,491,ANTIPHOLUS OF SYRACUSE,"But your reason was not substantial why there is no time to recover."
2,2,492,DROMIO OF SYRACUSE,"Thus I mend it: Time himself is bald, and therefore, to the world’s end"
2,2,493,DROMIO OF SYRACUSE,"will have bald followers."
2,2,494,ANTIPHOLUS OF SYRACUSE,"I knew ’twould be a bald conclusion."
2,2,495,ANTIPHOLUS OF SYRACUSE,"But soft! who wafts us yonder?"
2,2,496,STAGE DIRECTION," Enter Adriana and Luciana."
2,2,497,ADRIANA,"Ay, ay, Antipholus, look strange and frown,"
2,2,498,ADRIANA,"Some other mistress hath thy sweet aspects."
2,2,499,ADRIANA,"I am not Adriana, nor thy wife."
2,2,500,ADRIANA,"The time was once when thou unurg’d wouldst vow"
2,2,501,ADRIANA,"That never words were music to thine ear,"
2,2,502,ADRIANA,"That never object pleasing in thine eye,"
2,2,503,ADRIANA,"That never touch well welcome to thy hand,"
2,2,504,ADRIANA,"That never meat sweet-savour’d in thy taste,"
2,2,505,ADRIANA,"Unless I spake, or look’d, or touch’d, or carv’d to thee."
2,2,506,ADRIANA,"How comes it now, my husband, O, how comes it,"
2,2,507,ADRIANA,"That thou art then estranged from thyself?"
2,2,508,ADRIANA,"Thyself I call it, being strange to me,"
2,2,509,ADRIANA,"That, undividable, incorporate,"
2,2,510,ADRIANA,"Am better than thy dear self’s better part."
2,2,511,ADRIANA,"Ah, do not tear away thyself from me;"
2,2,512,ADRIANA,"For know, my love, as easy mayst thou fall"
2,2,513,ADRIANA,"A drop of water in the breaking gulf,"
2,2,514,ADRIANA,"And take unmingled thence that drop again"
2,2,515,ADRIANA,"Without addition or diminishing,"
2,2,516,ADRIANA,"As take from me thyself, and not me too."
2,2,517,ADRIANA,"How dearly would it touch thee to the quick,"
2,2,518,ADRIANA,"Should’st thou but hear I were licentious?"
2,2,519,ADRIANA,"And that this body, consecrate to thee,"
2,2,520,ADRIANA,"By ruffian lust should be contaminate?"
2,2,521,ADRIANA,"Wouldst thou not spit at me, and spurn at me,"
2,2,522,ADRIANA,"And hurl the name of husband in my face,"
2,2,523,ADRIANA,"And tear the stain’d skin off my harlot brow,"
2,2,524,ADRIANA,"And from my false hand cut the wedding-ring,"
2,2,525,ADRIANA,"And break it with a deep-divorcing vow?"
2,2,526,ADRIANA,"I know thou canst; and therefore, see thou do it."
2,2,527,ADRIANA,"I am possess’d with an adulterate blot;"
2,2,528,ADRIANA,"My blood is mingled with the crime of lust;"
2,2,529,ADRIANA,"For if we two be one, and thou play false,"
2,2,530,ADRIANA,"I do digest the poison of thy flesh,"
2,2,531,ADRIANA,"Being strumpeted by thy contagion."
2,2,532,ADRIANA,"Keep then fair league and truce with thy true bed,"
2,2,533,ADRIANA,"I live distain’d, thou undishonoured."
2,2,534,ANTIPHOLUS OF SYRACUSE,"Plead you to me, fair dame? I know you not."
2,2,535,ANTIPHOLUS OF SYRACUSE,"In Ephesus I am but two hours old,"
2,2,536,ANTIPHOLUS OF SYRACUSE,"As strange unto your town as to your talk,"
2,2,537,ANTIPHOLUS OF SYRACUSE,"Who, every word by all my wit being scann’d,"
2,2,538,ANTIPHOLUS OF SYRACUSE,"Wants wit in all one word to understand."
2,2,539,LUCIANA,"Fie, brother, how the world is chang’d with you."
2,2,540,LUCIANA,"When were you wont to use my sister thus?"
2,2,541,LUCIANA,"She sent for you by Dromio home to dinner."
2,2,542,ANTIPHOLUS OF SYRACUSE,"By Dromio?"
2,2,543,DROMIO OF SYRACUSE,"By me?"
2,2,544,ADRIANA,"By thee; and this thou didst return from him,"
2,2,545,ADRIANA,"That he did buffet thee, and in his blows"
2,2,546,ADRIANA,"Denied my house for his, me for his wife."
2,2,547,ANTIPHOLUS OF SYRACUSE,"Did you converse, sir, with this gentlewoman?"
2,2,548,ANTIPHOLUS OF SYRACUSE,"What is the course and drift of your compact?"
2,2,549,DROMIO OF SYRACUSE,"I, sir? I never saw her till this time."
2,2,550,ANTIPHOLUS OF SYRACUSE,"Villain, thou liest, for even her very words"
2,2,551,ANTIPHOLUS OF SYRACUSE,"Didst thou deliver to me on the mart."
2,2,552,DROMIO OF SYRACUSE,"I never spake with her in all my life."
2,2,553,ANTIPHOLUS OF SYRACUSE,"How can she thus, then, call us by our names?"
2,2,554,ANTIPHOLUS OF SYRACUSE,"Unless it be by inspiration."
2,2,555,ADRIANA,"How ill agrees it with your gravity"
2,2,556,ADRIANA,"To counterfeit thus grossly with your slave,"
2,2,557,ADRIANA,"Abetting him to thwart me in my mood;"
2,2,558,ADRIANA,"Be it my wrong, you are from me exempt,"
2,2,559,ADRIANA,"But wrong not that wrong with a more contempt."
2,2,560,ADRIANA,"Come, I will fasten on this sleeve of thine."
2,2,561,ADRIANA,"Thou art an elm, my husband, I a vine,"
2,2,562,ADRIANA,"Whose weakness, married to thy stronger state,"
2,2,563,ADRIANA,"Makes me with thy strength to communicate:"
2,2,564,ADRIANA,"If aught possess thee from me, it is dross,"
2,2,565,ADRIANA,"Usurping ivy, brier, or idle moss,"
2,2,566,ADRIANA,"Who all, for want of pruning, with intrusion"
2,2,567,ADRIANA,"Infect thy sap, and live on thy confusion."
2,2,568,ANTIPHOLUS OF SYRACUSE,"To me she speaks; she moves me for her theme."
2,2,569,ANTIPHOLUS OF SYRACUSE,"What, was I married to her in my dream?"
2,2,570,ANTIPHOLUS OF SYRACUSE,"Or sleep I now, and think I hear all this?"
2,2,571,ANTIPHOLUS OF SYRACUSE,"What error drives our eyes and ears amiss?"
2,2,572,ANTIPHOLUS OF SYRACUSE,"Until I know this sure uncertainty"
2,2,573,ANTIPHOLUS OF SYRACUSE,"I’ll entertain the offer’d fallacy."
2,2,574,LUCIANA,"Dromio, go bid the servants spread for dinner."
2,2,575,DROMIO OF SYRACUSE,"O, for my beads! I cross me for a sinner."
2,2,576,DROMIO OF SYRACUSE,"This is the fairy land; O spite of spites!"
2,2,577,DROMIO OF SYRACUSE,"We talk with goblins, owls, and sprites;"
2,2,578,DROMIO OF SYRACUSE,"If we obey them not, this will ensue:"
2,2,579,DROMIO OF SYRACUSE,"They’ll suck our breath, or pinch us black and blue."
2,2,580,LUCIANA,"Why prat’st thou to thyself, and answer’st not?"
2,2,581,LUCIANA,"Dromio, thou drone, thou snail, thou slug, thou sot."
2,2,582,DROMIO OF SYRACUSE,"I am transformed, master, am I not?"
2,2,583,ANTIPHOLUS OF SYRACUSE,"I think thou art in mind, and so am I."
2,2,584,DROMIO OF SYRACUSE,"Nay, master, both in mind and in my shape."
2,2,585,ANTIPHOLUS OF SYRACUSE,"Thou hast thine own form."
2,2,586,DROMIO OF SYRACUSE,"No, I am an ape."
2,2,587,LUCIANA,"If thou art chang’d to aught, ’tis to an ass."
2,2,588,DROMIO OF SYRACUSE,"’Tis true; she rides me, and I long for grass."
2,2,589,DROMIO OF SYRACUSE,"’Tis so, I am an ass; else it could never be"
2,2,590,DROMIO OF SYRACUSE,"But I should know her as well as she knows me."
2,2,591,ADRIANA,"Come, come, no longer will I be a fool,"
2,2,592,ADRIANA,"To put the finger in the eye and weep"
2,2,593,ADRIANA,"Whilst man and master laughs my woes to scorn."
2,2,594,ADRIANA,"Come, sir, to dinner; Dromio, keep the gate."
2,2,595,ADRIANA,"Husband, I’ll dine above with you today,"
2,2,596,ADRIANA,"And shrive you of a thousand idle pranks."
2,2,597,ADRIANA,"Sirrah, if any ask you for your master,"
2,2,598,ADRIANA,"Say he dines forth, and let no creature enter."
2,2,599,ADRIANA,"Come, sister; Dromio, play the porter well."
2,2,600,ANTIPHOLUS OF SYRACUSE,"Am I in earth, in heaven, or in hell?"
2,2,601,ANTIPHOLUS OF SYRACUSE,"Sleeping or waking, mad, or well-advis’d?"
2,2,602,ANTIPHOLUS OF SYRACUSE,"Known unto these, and to myself disguis’d!"
2,2,603,ANTIPHOLUS OF SYRACUSE,"I’ll say as they say, and persever so,"
2,2,604,ANTIPHOLUS OF SYRACUSE,"And in this mist at all adventures go."
2,2,605,DROMIO OF SYRACUSE,"Master, shall I be porter at the gate?"
2,2,606,ADRIANA,"Ay; and let none enter, lest I break your pate."
2,2,607,LUCIANA,"Come, come, Antipholus, we dine too late."
2,2,608,STAGE DIRECTION," [_Exeunt._]"
3,0,609,ACT,"ACT III"
3,1,610,SCENE SETTING,"SCENE I. The same."
3,1,611,STAGE DIRECTION," Enter Antipholus of Ephesus, his man Dromio of Ephesus, Angelo the"
3,1,612,STAGE DIRECTION," goldsmith and Balthasar the merchant."
3,1,613,ANTIPHOLUS OF EPHESUS,"Good Signior Angelo, you must excuse us all,"
3,1,614,ANTIPHOLUS OF EPHESUS,"My wife is shrewish when I keep not hours."
3,1,615,ANTIPHOLUS OF EPHESUS,"Say that I linger’d with you at your shop"
3,1,616,ANTIPHOLUS OF EPHESUS,"To see the making of her carcanet,"
3,1,617,ANTIPHOLUS OF EPHESUS,"And that tomorrow you will bring it home."
3,1,618,ANTIPHOLUS OF EPHESUS,"But here’s a villain that would face me down."
3,1,619,ANTIPHOLUS OF EPHESUS,"He met me on the mart, and that I beat him,"
3,1,620,ANTIPHOLUS OF EPHESUS,"And charg’d him with a thousand marks in gold,"
3,1,621,ANTIPHOLUS OF EPHESUS,"And that I did deny my wife and house."
3,1,622,ANTIPHOLUS OF EPHESUS,"Thou drunkard, thou, what didst thou mean by this?"
3,1,623,DROMIO OF EPHESUS,"Say what you will, sir, but I know what I know."
3,1,624,DROMIO OF EPHESUS,"That you beat me at the mart I have your hand to show;"
3,1,625,DROMIO OF EPHESUS,"If the skin were parchment, and the blows you gave were ink,"
3,1,626,DROMIO OF EPHESUS,"Your own handwriting would tell you what I think."
3,1,627,ANTIPHOLUS OF EPHESUS,"I think thou art an ass."
3,1,628,DROMIO OF EPHESUS,"Marry, so it doth appear"
3,1,629,DROMIO OF EPHESUS,"By the wrongs I suffer and the blows I bear."
3,1,630,DROMIO OF EPHESUS,"I should kick, being kick’d; and being at that pass,"
3,1,631,DROMIO OF EPHESUS,"You would keep from my heels, and beware of an ass."
3,1,632,ANTIPHOLUS OF EPHESUS,"You’re sad, Signior Balthasar; pray God our cheer"
3,1,633,ANTIPHOLUS OF EPHESUS,"May answer my good will and your good welcome here."
3,1,634,BALTHASAR,"I hold your dainties cheap, sir, and your welcome dear."
3,1,635,ANTIPHOLUS OF EPHESUS,"O, Signior Balthasar, either at flesh or fish"
3,1,636,ANTIPHOLUS OF EPHESUS,"A table full of welcome makes scarce one dainty dish."
3,1,637,BALTHASAR,"Good meat, sir, is common; that every churl affords."
3,1,638,ANTIPHOLUS OF EPHESUS,"And welcome more common, for that’s nothing but words."
3,1,639,BALTHASAR,"Small cheer and great welcome makes a merry feast."
3,1,640,ANTIPHOLUS OF EPHESUS,"Ay, to a niggardly host and more sparing guest."
3,1,641,ANTIPHOLUS OF EPHESUS,"But though my cates be mean, take them in good part;"
3,1,642,ANTIPHOLUS OF EPHESUS,"Better cheer may you have, but not with better heart."
3,1,643,ANTIPHOLUS OF EPHESUS,"But soft; my door is lock’d. Go bid them let us in."
3,1,644,DROMIO OF EPHESUS,"Maud, Bridget, Marian, Cicely, Gillian, Ginn!"
3,1,645,DROMIO OF SYRACUSE,"[_Within._] Mome, malt-horse, capon, coxcomb, idiot, patch!"
3,1,646,DROMIO OF SYRACUSE,"Either get thee from the door or sit down at the hatch:"
3,1,647,DROMIO OF SYRACUSE,"Dost thou conjure for wenches, that thou call’st for such store"
3,1,648,DROMIO OF SYRACUSE,"When one is one too many? Go, get thee from the door."
3,1,649,DROMIO OF EPHESUS,"What patch is made our porter? My master stays in the street."
3,1,650,DROMIO OF SYRACUSE,"Let him walk from whence he came, lest he catch cold on’s feet."
3,1,651,ANTIPHOLUS OF EPHESUS,"Who talks within there? Ho, open the door."
3,1,652,DROMIO OF SYRACUSE,"Right, sir, I’ll tell you when an you’ll tell me wherefore."
3,1,653,ANTIPHOLUS OF EPHESUS,"Wherefore? For my dinner. I have not dined today."
3,1,654,DROMIO OF SYRACUSE,"Nor today here you must not; come again when you may."
3,1,655,ANTIPHOLUS OF EPHESUS,"What art thou that keep’st me out from the house I owe?"
3,1,656,DROMIO OF SYRACUSE,"The porter for this time, sir, and my name is Dromio."
3,1,657,DROMIO OF EPHESUS,"O villain, thou hast stolen both mine office and my name;"
3,1,658,DROMIO OF EPHESUS,"The one ne’er got me credit, the other mickle blame."
3,1,659,DROMIO OF EPHESUS,"If thou hadst been Dromio today in my place,"
3,1,660,DROMIO OF EPHESUS,"Thou wouldst have chang’d thy face for a name, or thy name for an ass."
3,1,661,STAGE DIRECTION," Enter Luce concealed from Antipholus of Ephesus and his companions."
3,1,662,LUCE,"[_Within._] What a coil is there, Dromio, who are those at the gate?"
3,1,663,DROMIO OF EPHESUS,"Let my master in, Luce."
3,1,664,LUCE,"Faith, no, he comes too late,"
3,1,665,LUCE,"And so tell your master."
3,1,666,DROMIO OF EPHESUS,"O Lord, I must laugh;"
3,1,667,DROMIO OF EPHESUS,"Have at you with a proverb:—Shall I set in my staff?"
3,1,668,LUCE,"Have at you with another: that’s—When? can you tell?"
3,1,669,DROMIO OF SYRACUSE,"If thy name be called Luce,—Luce, thou hast answer’d him well."
3,1,670,ANTIPHOLUS OF EPHESUS,"Do you hear, you minion? you’ll let us in, I hope?"
3,1,671,LUCE,"I thought to have ask’d you."
3,1,672,DROMIO OF SYRACUSE,"And you said no."
3,1,673,DROMIO OF EPHESUS,"So, come, help. Well struck, there was blow for blow."
3,1,674,ANTIPHOLUS OF EPHESUS,"Thou baggage, let me in."
3,1,675,LUCE,"Can you tell for whose sake?"
3,1,676,DROMIO OF EPHESUS,"Master, knock the door hard."
3,1,677,LUCE,"Let him knock till it ache."
3,1,678,ANTIPHOLUS OF EPHESUS,"You’ll cry for this, minion, if I beat the door down."
3,1,679,LUCE,"What needs all that, and a pair of stocks in the town?"
3,1,680,STAGE DIRECTION," Enter Adriana concealed from Antipholus of Ephesus and his companions."
3,1,681,ADRIANA,"[_Within._] Who is that at the door that keeps all this noise?"
3,1,682,DROMIO OF SYRACUSE,"By my troth, your town is troubled with unruly boys."
3,1,683,ANTIPHOLUS OF EPHESUS,"Are you there, wife? you might have come before."
3,1,684,ADRIANA,"Your wife, sir knave? go, get you from the door."
3,1,685,DROMIO OF EPHESUS,"If you went in pain, master, this knave would go sore."
3,1,686,ANGELO,"Here is neither cheer, sir, nor welcome. We would fain have either."
3,1,687,BALTHASAR,"In debating which was best, we shall part with neither."
3,1,688,DROMIO OF EPHESUS,"They stand at the door, master; bid them welcome hither."
3,1,689,ANTIPHOLUS OF EPHESUS,"There is something in the wind, that we cannot get in."
3,1,690,DROMIO OF EPHESUS,"You would say so, master, if your garments were thin."
3,1,691,DROMIO OF EPHESUS,"Your cake here is warm within; you stand here in the cold."
3,1,692,DROMIO OF EPHESUS,"It would make a man mad as a buck to be so bought and sold."
3,1,693,ANTIPHOLUS OF EPHESUS,"Go, fetch me something, I’ll break ope the gate."
3,1,694,DROMIO OF SYRACUSE,"Break any breaking here, and I’ll break your knave’s pate."
3,1,695,DROMIO OF EPHESUS,"A man may break a word with you, sir, and words are but wind;"
3,1,696,DROMIO OF EPHESUS,"Ay, and break it in your face, so he break it not behind."
3,1,697,DROMIO OF SYRACUSE,"It seems thou want’st breaking; out upon thee, hind!"
3,1,698,DROMIO OF EPHESUS,"Here’s too much “out upon thee”; I pray thee, let me in."
3,1,699,DROMIO OF SYRACUSE,"Ay, when fowls have no feathers and fish have no fin."
3,1,700,ANTIPHOLUS OF EPHESUS,"Well, I’ll break in; go, borrow me a crow."
3,1,701,DROMIO OF EPHESUS,"A crow without feather; master, mean you so?"
3,1,702,DROMIO OF EPHESUS,"For a fish without a fin, there’s a fowl without a feather."
3,1,703,DROMIO OF EPHESUS,"If a crow help us in, sirrah, we’ll pluck a crow together."
3,1,704,ANTIPHOLUS OF EPHESUS,"Go, get thee gone; fetch me an iron crow."
3,1,705,BALTHASAR,"Have patience, sir. O, let it not be so:"
3,1,706,BALTHASAR,"Herein you war against your reputation,"
3,1,707,BALTHASAR,"And draw within the compass of suspect"
3,1,708,BALTHASAR,"The unviolated honour of your wife."
3,1,709,BALTHASAR,"Once this,—your long experience of her wisdom,"
3,1,710,BALTHASAR,"Her sober virtue, years, and modesty,"
3,1,711,BALTHASAR,"Plead on her part some cause to you unknown;"
3,1,712,BALTHASAR,"And doubt not, sir, but she will well excuse"
3,1,713,BALTHASAR,"Why at this time the doors are made against you."
3,1,714,BALTHASAR,"Be rul’d by me; depart in patience,"
3,1,715,BALTHASAR,"And let us to the Tiger all to dinner,"
3,1,716,BALTHASAR,"And about evening, come yourself alone"
3,1,717,BALTHASAR,"To know the reason of this strange restraint."
3,1,718,BALTHASAR,"If by strong hand you offer to break in"
3,1,719,BALTHASAR,"Now in the stirring passage of the day,"
3,1,720,BALTHASAR,"A vulgar comment will be made of it;"
3,1,721,BALTHASAR,"And that supposed by the common rout"
3,1,722,BALTHASAR,"Against your yet ungalled estimation"
3,1,723,BALTHASAR,"That may with foul intrusion enter in,"
3,1,724,BALTHASAR,"And dwell upon your grave when you are dead;"
3,1,725,BALTHASAR,"For slander lives upon succession,"
3,1,726,BALTHASAR,"For ever hous’d where it gets possession."
3,1,727,ANTIPHOLUS OF EPHESUS,"You have prevail’d. I will depart in quiet,"
3,1,728,ANTIPHOLUS OF EPHESUS,"And, in despite of mirth, mean to be merry."
3,1,729,ANTIPHOLUS OF EPHESUS,"I know a wench of excellent discourse,"
3,1,730,ANTIPHOLUS OF EPHESUS,"Pretty and witty; wild, and yet, too, gentle;"
3,1,731,ANTIPHOLUS OF EPHESUS,"There will we dine. This woman that I mean,"
3,1,732,ANTIPHOLUS OF EPHESUS,"My wife (but, I protest, without desert)"
3,1,733,ANTIPHOLUS OF EPHESUS,"Hath oftentimes upbraided me withal;"
3,1,734,ANTIPHOLUS OF EPHESUS,"To her will we to dinner.—Get you home"
3,1,735,ANTIPHOLUS OF EPHESUS,"And fetch the chain, by this I know ’tis made."
3,1,736,ANTIPHOLUS OF EPHESUS,"Bring it, I pray you, to the Porpentine,"
3,1,737,ANTIPHOLUS OF EPHESUS,"For there’s the house. That chain will I bestow"
3,1,738,ANTIPHOLUS OF EPHESUS,"(Be it for nothing but to spite my wife)"
3,1,739,ANTIPHOLUS OF EPHESUS,"Upon mine hostess there. Good sir, make haste."
3,1,740,ANTIPHOLUS OF EPHESUS,"Since mine own doors refuse to entertain me,"
3,1,741,ANTIPHOLUS OF EPHESUS,"I’ll knock elsewhere, to see if they’ll disdain me."
3,1,742,ANGELO,"I’ll meet you at that place some hour hence."
3,1,743,ANTIPHOLUS OF EPHESUS,"Do so; this jest shall cost me some expense."
3,1,744,STAGE DIRECTION," [_Exeunt._]"
3,2,745,SCENE SETTING,"SCENE II. The same."
3,2,746,STAGE DIRECTION," Enter Luciana with Antipholus of Syracuse."
3,2,747,LUCIANA,"And may it be that you have quite forgot"
3,2,748,LUCIANA,"A husband’s office? Shall, Antipholus,"
3,2,749,LUCIANA,"Even in the spring of love, thy love-springs rot?"
3,2,750,LUCIANA,"Shall love, in building, grow so ruinous?"
3,2,751,LUCIANA,"If you did wed my sister for her wealth,"
3,2,752,LUCIANA,"Then for her wealth’s sake use her with more kindness;"
3,2,753,LUCIANA,"Or if you like elsewhere, do it by stealth,"
3,2,754,LUCIANA,"Muffle your false love with some show of blindness."
3,2,755,LUCIANA,"Let not my sister read it in your eye;"
3,2,756,LUCIANA,"Be not thy tongue thy own shame’s orator;"
3,2,757,LUCIANA,"Look sweet, speak fair, become disloyalty;"
3,2,758,LUCIANA,"Apparel vice like virtue’s harbinger;"
3,2,759,LUCIANA,"Bear a fair presence though your heart be tainted;"
3,2,760,LUCIANA,"Teach sin the carriage of a holy saint,"
3,2,761,LUCIANA,"Be secret-false. What need she be acquainted?"
3,2,762,LUCIANA,"What simple thief brags of his own attaint?"
3,2,763,LUCIANA,"’Tis double wrong to truant with your bed"
3,2,764,LUCIANA,"And let her read it in thy looks at board."
3,2,765,LUCIANA,"Shame hath a bastard fame, well managed;"
3,2,766,LUCIANA,"Ill deeds is doubled with an evil word."
3,2,767,LUCIANA,"Alas, poor women, make us but believe,"
3,2,768,LUCIANA,"Being compact of credit, that you love us."
3,2,769,LUCIANA,"Though others have the arm, show us the sleeve;"
3,2,770,LUCIANA,"We in your motion turn, and you may move us."
3,2,771,LUCIANA,"Then, gentle brother, get you in again;"
3,2,772,LUCIANA,"Comfort my sister, cheer her, call her wife."
3,2,773,LUCIANA,"’Tis holy sport to be a little vain"
3,2,774,LUCIANA,"When the sweet breath of flattery conquers strife."
3,2,775,ANTIPHOLUS OF SYRACUSE,"Sweet mistress, what your name is else, I know not,"
3,2,776,ANTIPHOLUS OF SYRACUSE,"Nor by what wonder you do hit on mine;"
3,2,777,ANTIPHOLUS OF SYRACUSE,"Less in your knowledge and your grace you show not"
3,2,778,ANTIPHOLUS OF SYRACUSE,"Than our earth’s wonder, more than earth divine."
3,2,779,ANTIPHOLUS OF SYRACUSE,"Teach me, dear creature, how to think and speak;"
3,2,780,ANTIPHOLUS OF SYRACUSE,"Lay open to my earthy gross conceit,"
3,2,781,ANTIPHOLUS OF SYRACUSE,"Smother’d in errors, feeble, shallow, weak,"
3,2,782,ANTIPHOLUS OF SYRACUSE,"The folded meaning of your words’ deceit."
3,2,783,ANTIPHOLUS OF SYRACUSE,"Against my soul’s pure truth why labour you"
3,2,784,ANTIPHOLUS OF SYRACUSE,"To make it wander in an unknown field?"
3,2,785,ANTIPHOLUS OF SYRACUSE,"Are you a god? would you create me new?"
3,2,786,ANTIPHOLUS OF SYRACUSE,"Transform me, then, and to your power I’ll yield."
3,2,787,ANTIPHOLUS OF SYRACUSE,"But if that I am I, then well I know"
3,2,788,ANTIPHOLUS OF SYRACUSE,"Your weeping sister is no wife of mine,"
3,2,789,ANTIPHOLUS OF SYRACUSE,"Nor to her bed no homage do I owe."
3,2,790,ANTIPHOLUS OF SYRACUSE,"Far more, far more, to you do I decline."
